SITE_HISTORY_PK,SH_SITE_ID,SH_BASIN,SH_LOCATION,SH_RIVMILE,SH_OLD_SITE_ID,SH_PREV_NAME,SH_STATION,SH_OLD_RIBS_ID,SH_DESC,SH_CITY_TOWN,SH_LATITUDE,SH_LONGITUDE,SH_COUNTY,SH_FIPS_CDE,SH_NAME,SH_HUC_8,SH_NHD_REACHCODE,SH_NHD_M_VALUE,SH_WQ_STANDARD,SH_DEC_REGION,SH_PWL_ID,SH_WIN,SH_HABITAT_TYPE,SH_SITE_CONDITION,SH_DRAINAGE,SH_NED10_ELEV,CREATE_DATE,END_DATE,UPDATE_DATE,UPDATED_BY_GUID
,10-GCHZ_N-15.4,10,GCHZ_N,15.4,378,GCHZ-00 (2009); NCHZ-01 (pre-2017),01,,10 m above rt. 54 bridge.,Ellenburg,44.891390,-73.841380,Clinton,019,North Branch Great Chazy River,04150408,,,C(T),5,1002-0014,C-  3-25,,,,292.5059,,,,
,10-GILB-0.4,10,GILB,0.4,2847,,01,,lake rd.,Keene,44.138650,-73.797230,Essex,031,Gill Brook,04150404,,,AA(T),5,1004-0072,C- 25-27,,,,446.0928,,,,
,10-GRAV-2.2,10,GRAV,2.2,,,,,off forest rd. 100 feet at 44.897718 / -73.755834.,Altona,44.897525,-73.756883,Clinton,019,Graves Brook,04150408,04150408002767,,D,5,1002-0016,C-  3-25- 5,,,,246.705,,,,
,10-GRAV-3.4,10,GRAV,3.4,1882,,01,,20 m above rte 190 bridge.,Altona,44.882500,-73.756940,Clinton,019,Graves Brook,04150408,,,D,5,1002-0016,C-  3-25- 5,,,,286.4083,,,,
,10-GULB-0.1,10,GULB,0.1,,,,,restored reach just downstream of sr 9n.,Keene,44.256772,-73.792420,Essex,031,Gulf Brook,04150404,04150404001023,,AA(T),5,1004-0071,C- 25-27,,,,254.5724,,,,
,10-GULB-0.6,10,GULB,0.6,,,,,just off hurricane rd.,Keene,44.257140,-73.782910,Essex,031,Gulf Brook,04150404,04150404001023,,AA(T),5,1004-0071,C- 25-27,,,,301.1778,,,,
,10-HAGE-0.2,10,HAGE,0.2,413,,01,,100 m above rt. 9n bridge; off rt. 8.,Hague,43.745690,-73.498890,Warren,113,Hague Brook,04150408,,,AA-S,5,1006-0006,C-101-P367-86,,,,100.746,,,,
,10-HALF-0.1,10,HALF,0.1,,,,,50 m above champlain canal (mouth. below discharge).,Fort Ann,43.416630,-73.485100,Washington,115,Halfway Creek,04150401,04150401000033,,D,5,1005-0013,C-134- 4-19,,,,37.648,,,,
,10-HALF-0.2,10,HALF,0.2,,,,,20 m above sr 4. above fort ann discharge.,Fort Ann,43.417340,-73.487200,Washington,115,Halfway Creek,04150401,04150401000033,,D,5,1005-0013,C-134- 4-19,,,,37.648,,,,
,10-HALF-0.3,10,HALF,0.3,,,,,15 m off cr 16.,Fort Ann,43.417880,-73.489200,Washington,115,Halfway Creek,04150401,04150401003039,,A,5,1005-0013,C-134- 4-19,,,,37.648,,,,
,10-HALF-1.4,10,HALF,1.4,414,HALF 01,06,,50 m below co. rt. 16 bridge.,Fort Ann,43.426670,-73.497220,Washington,115,Halfway Creek,04150401,,,A,5,1005-0013,C-134- 4-19,,,,59.42163,,,,
,10-HALF-7.9,10,HALF,7.9,1311,,05,,farley rd. bridge; 2 m upstream.,Fort Ann,43.394720,-73.557220,Washington,115,Halfway Creek,04150401,,,A(T),5,1005-0013,C-134- 4-19,,,,65.949,,,,
,10-HALF-11.5,10,HALF,11.5,1310,,04,,patten mills rd. bridge; 50 m upstream. bridge out.,Kingsbury,43.383400,-73.604700,Washington,115,Halfway Creek,04150401,,,A(T),5,1005-0063,C-134- 4-19,,,,80.249,,,,
,10-HALF-15.9,10,HALF,15.9,1309,,03,,meadowbrook rd. bridge; 1 m upstream.,Queensbury,43.343163,-73.640815,Warren,113,Halfway Creek,04150401,,,AA(T),5,1005-0063,C-134- 4-19,,,,91.73197,,,,
,10-HALF-16.2,10,HALF,16.2,1639,,02C,,cronin rd. at swimmers dam.,Queensbury,43.337220,-73.645840,Warren,113,Halfway Creek,04150401,,,AA(T),5,1005-0063,C-134- 4-19,,,,92.832,,,,
,10-HALF-16.7,10,HALF,16.7,1637,,02B,,bay rd. at lowes.,Queensbury,43.332780,-73.652780,Warren,113,Halfway Creek,04150401,,,AA(T),5,1005-0063,C-134- 4-19,,,,94.33202,,,,
,10-HALF-17.6,10,HALF,17.6,1308,,02,,rte 9 bridge; 20 m downstream.,Queensbury,43.325830,-73.663890,Warren,113,Halfway Creek,04150401,,,AA(T),5,1005-0063,C-134- 4-19,,,,100.432,,,,
,10-HALF-22.6,10,HALF,22.6,1307,,01,,thunderbird rd. bridge; 100 m upstream.,Queensbury,43.341110,-73.728600,Warren,113,Halfway Creek,04150401,,,AA(T),5,1005-0063,C-134- 4-19,,,,176.3345,,,,
,10-HALF_T1-0.1,10,HALF_T1,0.1,,,,,25 m above cr 16.,Fort Ann,43.417060,-73.489000,Washington,115,Unnamed Tributary To Halfway Creek,04150401,04150401001531,,D,5,1005-0013,C-134- 4-19,,,,37.648,,,,
,10-HALF_T10-0.6,10,HALF_T10,0.6,1636,HALF-02C3 (pre-2017),02C3,,"5 m upstream of homer rd. culvert


trib to halfway ck.",Queensbury,43.330000,-73.649710,Warren,113,Unnamed Tributary To Halfway Creek,04150401,,,AA(T),5,1005-0063,C-134- 4-19,,,,94.332,,,,
,10-HALF_T10-1.1,10,HALF_T10,1.1,1635,HALF-02C2 (pre-2017),02C2,,"10 m downstream of webster ave bridge


trib to halfway ck.",Glens Falls,43.324170,-73.653340,Warren,113,Unnamed Tributary To Halfway Creek,04150401,,,AA(T),5,1005-0063,C-134- 4-19,,,,98.63256,,,,
,10-HALF_T2-4.3,10,HALF_T2,4.3,,,,,west rd.,Fort Ann,43.471629,-73.504537,Washington,115,Unnamed Tributary To Halfway Creek,04150401,04150401001612,,C(TS),5,1005-0013,C-134- 4-19,,,,70.949,,,,
,10-HALF_T22-0.1,10,HALF_T22,0.1,1638,HALF-02B1 (pre-2017),02B1,,"just above confluence with halfway ck.


20 m downstream of glenwood rd. bridge.",Queensbury,43.332220,-73.661390,Warren,113,Unnamed Tributary To Halfway Creek,04150401,,,AA(T),5,1005-0063,C-134- 4-19,,,,98.53251,,,,
,10-HLET-1.3,10,HLET,1.3,40969945,,01,,on cr 6. east off rd.,Dresden,43.630542,-73.492534,Washington,115,Unnamed Tributary To Lake George,04150408,,,AA-S,5,1006-0020,C-101-P367- 1 thru 26,,,,272.4843,,,,
,10-HOIS-0.1,10,HOIS,0.1,424,,01,,100 m below rt. 22-9n culvert.,Westport,44.184170,-73.434160,Essex,031,Hoisington Brook,04150408,,,C(T),5,1001-0023,C- 73,,,,33.74988,,,,
,10-HOLC-0.2,10,HOLC,0.2,,,,,reference.,North Elba,44.286867,-73.932260,Essex,031,Holcomb Brook,04150404,04150404000229,,C(T),5,1004-0013,C- 25-26,,,,506.622,,,,
,10-HUDD-0.2,10,HUDD,0.2,1883,,01,,20 m above rte 9. access through melody manor.,Bolton,43.536950,-73.667770,Warren,113,Huddle Brook,04150408,,,AA-S,5,1006-0003,C-101-P367-53.56,,,,113.6703,,,,
,10-IDIA-1.9,10,IDIA,1.9,1884,IDIA-01 (pre-2016),01,,40 m upstream of rte 149 bridge.,Granville,43.393060,-73.264400,Washington,115,Indian River,04150401,,,C(T),5,1005-0002,C-134-22,,,,121.4745,,,,
,10-INBR-0.1,10,INBR,0.1,436,,01,,50 m above rt. 9n bridge.,Bolton,43.587500,-73.641670,Warren,113,Indian Brook,04150408,,,AA-S,5,1006-0002,C-101-P367-59,,,,128.1647,,,,
,10-INBR-1.5,10,INBR,1.5,2867,,00,,20 m below private indian trail rd.,Bolton,43.601620,-73.656850,Warren,113,Indian Brook,04150408,,,AA-S,5,1006-0002,C-101-P367-59,,,,197.7456,,,,
,10-JACK-0.2,10,JACK,0.2,455,,01,,10 m below golf course rd. bridge.,Black Brook,44.443610,-73.673890,Clinton,019,Jackson Brook,04150404,,,C(T),5,1004-0055,C- 25-25,,,,170.4976,,,,
,10-JONS-0.8,10,JONS,0.8,1885,,01,,50 m above johns brook rd.,Keene,44.189770,-73.798710,Essex,031,Johns Brook,04150404,,,AA(T),5,1004-0074,C- 25-27-36,,,,340.1916,,,,
,10- LALIC-0.0,10,LALIC,0.0,,,Comp,,Access type is DEC WMA. no motors allowed http://www.dec.ny.gov/outdoor/24410.html.,Chazy,NA,NA,Clinton,019,Lake Alice,04150408,04150408009541,,D,5,1002-0022,C-  4- 4-P22,,,,,,,,
,10-LAUGR-0.0,10,LAUGR,0.0,3094,,COMP,,lake sampled for 2008 lake biomonitoring pilot project.,Chesterfield,44.470280,-73.495280,Essex,031,Augur Lake,04150404,,,C,5,1004-0020,C- 25,,,,171.7298,,,,
,10-LBBR-0.1,10,LBBR,0.1,493,,01,,10 m above co. rt. 12 bridge.,Wilmington,44.426670,-73.754720,Essex,031,Little Black Brook,04150404,,,C(T),5,1004-0042,C- 25-26,,,,247.9208,,,,
,10-LCHAM-0.0,10,LCHAM,0.0,42673926,,COMP,,ny nla lake site to test ibi. located in south bay of lake. near whitehall. ny.,Whitehall,43.558192,-73.439607,Washington,115,Lake Champlain,04150408,,,B,5,,C-123 THRU 133,,,,28.843,,,,
,10-LCHM_T117-1.0,10,LCHM_T117,1.0,,,,,sr 22.,Dresden,43.638247,-73.445960,Washington,115,Unnamed Tributary To Lake Champlain,04150408,04150408009068,,C(T),5,1005-0020,C-103 thru 122 (selected),,,,120.0515,,,,
,10-LCHU-2.0,10,LCHU,2.0,960,TCON-01 (pre-2017),01,10051202,200 m above elk dr. bridge.,Ticonderoga,43.849450,-73.421100,Essex,031,La Chute River,04150408,,,D,5,1006-0017,C-101,,,,36.837,,,,
,10-LCHZ-2.4,10,LCHZ,2.4,1886,,01,,10 m below stetson rd. bridge.,Chazy,44.903335,-73.412067,Clinton,019,Little Chazy River,04150408,,,C,5,1002-0003,C-  4,,,,33.366,,,,
,10-LCHZ-2.6,10,LCHZ,2.6,,,,10021203,at stetson rd. bridge.,Chazy,44.901944,-73.415555,Clinton,019,Little Chazy River,04150408,,,C,5,1002-0003,C-  4,,,,33.366,,,,
,10-LCHZ-13.3,10,LCHZ,13.3,503,,A,,30 m above west church st.,Chazy,44.820000,-73.509990,Clinton,019,Little Chazy River,04150408,,,C(T),5,1002-0003,C-  4,,,,87.6946,,,,
,10-LG55-0.4,10,LG55,0.4,510,,01,,100 m above goodman ave. bridge. unnamed tributary 55 to lake george.,Bolton,43.556950,-73.658610,Warren,113,Unnamed Tributary To Lake George,04150408,,,AA-S,5,1006-0022,C-101-P367-49 thru 73 (selected),,,,112.0905,,,,
,10-LGEO_T37-0.2,10,LGEO_T37,0.2,,,,,cedar lane.,Lake George,43.417164,-73.699410,Warren,113,Unnamed Tributary To Lake George,04150408,04150408007199,,AA-S,5,1006-0008,C-101-P367-32 thru 40,,,,101.9373,,,,
,10-LGEO_T62-0.2,10,LGEO_T62,0.2,,,,,sr 9n.,Hague,43.611000,-73.628000,Warren,113,Unnamed Tributary To Lake George,04150408,04150408011958,,AA-S,5,1006-0022,C-101-P367-49 thru 73 (selected),,,,114.4577,,,,
,10-LGEO_T78-0.1,10,LGEO_T78,0.1,,,,,sr 9n.,Bolton,43.666000,-73.515000,Warren,113,Unnamed Tributary To Lake George,04150408,04150408007544,,AA-S,5,1006-0024,C-101-P367-74 thru 89 (selected),,,,100.9908,,,,
,10- LGLEN-0.0,10,LGLEN,0.0,,,Comp,,"Access type is Public. carry down, west shoreline.",Queensbury,NA,NA,Warren,113,Glen Lake,04150401,04150401003743,,B(T),5,1005-0009,C-134- 4-19-19-P441,,,,,,,,
,10-LGLN-0.5,10,LGLN,0.5,2866,,01,,cr 39.,Queensbury,43.377000,-73.615690,Warren,113,Lower Glen Lake Brook,04150401,,,AA(T),5,1005-0043,C-134- 4-19-19,,,,90.84972,,,,
,10-LINC-2.6,10,LINC,2.6,,,,,cr 48.,Franklin,44.428261,-73.944340,Franklin,033,Lincoln Brook,04150406,04150406000730,,C(T),5,1003-0071,C- 15-31 thru 47 (selected),,,,484.5468,,,,
,10-LMIRR-0.0,10,LMIRR,0.0,3101,,COMP,,sampled in 2008 as part of lake biomonitoring pilot; composite.,North Elba,44.291310,-73.982990,Essex,031,Mirror Lake,04150404,,,B(T),5,,C-25-26-35,,,,565.932,,,,
,10-LRNC_03-0.2,10,LRNC_03,0.2,2263,,03,,just upstream from ausable point campground boat launch on far shore.,Peru,44.566940,-73.425550,Clinton,019,Ausable River,04150404,,,C(T),5,1004-0015,C- 25,,,,28.858,,,,
,10-LRNC_38-0.1,10,LRNC_38,0.1,2280,,38,,access from boat launch in downtown plattsburgh (wtp). multiplates are just across from launch.,Plattsburgh,44.699720,-73.447490,Clinton,019,Saranac River,04150406,,,C,5,1003-0049,C- 15 (portion 1),,,,28.875,,,,
,10-LSAB-5.7,10,LSAB,5.7,1887,,01,,50 m above fuller rd. bridge at northway (northbound).,Peru,44.594170,-73.496390,Clinton,019,Little Ausable River,04150408,,,C,5,1004-0018,C- 23,,,,69.78292,,,,
,10-LSAB-17.6,10,LSAB,17.6,528,,A,,clintonville rd. just after inter w/arnold hill rd.,Ausable,44.492220,-73.593610,Clinton,019,Little Ausable River,04150408,,,A(T),5,1004-0021,C- 23,,,,134.8799,,,,
,10-LSAB-23.4,10,LSAB,23.4,,,,,buck hill rd.,Black Brook,44.494557,-73.647580,Clinton,019,Little Ausable River,04150408,04150408005545,,A(T),5,1004-0021,C- 23,,,,283.9911,,,,
,10-LSAB_T6-0.1,10,LSAB_T6,0.1,2830,,01A,,river rd.,Peru,44.573220,-73.551270,Clinton,019,Unnamed Tributary To Little Ausable River,04150408,,,C(T),5,1004-0021,C- 23,,,,107.1926,,,,
,10-LSAR_T10-0.3,10,LSAR_T10,0.3,,,,,markham point.,Santa Clara,44.329961,-74.288170,Franklin,033,Unnamed Tributary To Upper Saranac Lake,04150406,04150406000546,,AA(T),5,1003-0087,C- 15-P114- 1 thru 15,,,,479.6576,,,,
,10-LSLYP-0.0,10,LSLYP,0.0,42673929,,COMP,,ny nla lake site to test ibi.,Fort Ann,43.454622,-73.590074,Washington,115,Sly Pond,04150401,,,AA(T),5,,C-134-4-19-8,,,,279.349,,,,
,10-LTRO-0.9,10,LTRO,0.9,1888,,01,,rte 28; highlands rd.,Chesterfield,44.476390,-73.429160,Essex,031,Little Trout Brook,04150408,,,AA(T),5,1004-0095,C- 37,,,,82.65336,,,,
,10-MCGU-0.3,10,MCGU,0.3,2857,,01,,sr 9. 10 m above culvert going under north bound lane of 87.,Chesterfield,44.419220,-73.495460,Essex,031,Mcguire Brook,04150404,,,AA,5,1004-0054,C- 25- 8-P218-,,,,207.4272,,,,
,10-MCKN-0.2,10,MCKN,0.2,542,MCKN 01 (pre-2014),01,,10 m above rt. 22 bridge.,Moriah,44.035830,-73.462210,Essex,031,Mckenzie Brook,04150408,,,C,5,1001-0022,C- 57 thru 95 (selected),,,,33.32009,,,,
,10-MCKN-6.4,10,MCKN,6.4,40969948,,00,,mutton hollow rd; site is 200 m downstream of rd.,Moriah,44.032147,-73.542830,Essex,031,Mckenzie Brook,04150408,,,C(T),5,1001-0022,C- 57 thru 95 (selected),,,,338.1591,,,,
,10-MDAU-4.0,10,MDAU,4.0,3050,,01,10052104,cr17.,Chesterfield,44.479790,-73.463870,Essex,031,Mud Brook,04150404,,,C,5,1004-0020,C- 25,,,,144.5488,,,,
,10-MDBR-4.1,10,MDBR,4.1,543,,01,10052105,2 m below beckwith rd. bridge.,Whitehall,43.562220,-73.346940,Washington,115,Mud Brook,04150401,,,D,5,1005-0035,C-134- 2,,,,49.05286,,,,
,10-METT-1.1,10,METT,1.1,,,,10051501,gray lane bridge.,Whitehall,43.528333,-73.387778,Washington,115,Mettawee River,04150401,,,C,5,1005-0034,C-134,,,,31.20737,,,,
,10-METT-11.1,10,METT,11.1,547,METT 01 (pre-2014),01,,75 m above cr 12 bridge.,Granville,43.452830,-73.323560,Washington,115,Mettawee River,04150401,,,C(T),5,1005-0003,C-134,,,,87.95914,,,,
,10-METT-17.7,10,METT,17.7,40969949,,00,,on rte 22. parked at fishing access. not direct access to stream. hike through field/woods.,Granville,43.417888,-73.276248,Washington,115,Mettawee River,04150401,,,C(T),5,1005-0003,C-134,,,,110.5692,,,,
,10-MILC-0.2,10,MILC,0.2,557,,01,,10 m below dock st. bridge.,Moriah,44.051940,-73.455550,Essex,031,Mill Brook,04150408,,,D,5,1001-0017,C- 86,,,,32.31829,,,,
,10-MILC-3.6,10,MILC,3.6,,,,,off dugway rd.,Moriah,44.060296,-73.500379,Essex,031,Mill Brook,04150408,04150408006559,,C(T),5,1001-0017,C- 86,,,,203.8703,,,,
,10-MILC-6.3,10,MILC,6.3,2860,MLLM-01 (pre-2017),01,,just off mill brook rd.,Moriah,44.053140,-73.538940,Essex,031,Mill Brook,04150408,,,C(T),5,1001-0017,C- 86,,,,285.8443,,,,
,10-MKEN-1.4,10,MKEN,1.4,,,,,downstream of sr 3.,Harrietstown,44.253198,-74.222550,Franklin,033,Mckenna Brook,04150406,04150406000034,,AA,5,1003-0082,C- 15-P104-66 thru 74,,,,474.6534,,,,
,10-MKEN-2.8,10,MKEN,2.8,2852,,01,,off sr 3. high peaks.,Harrietstown,44.234600,-74.222500,Franklin,033,Mckenna Brook,04150406,,,AA,5,1003-0082,C- 15-P104-66 thru 74,,,,598.7422,,,,
,10-MKZI-0.8,10,MKZI,0.8,40969953,,01,10032A01,mckenzie pond rd. / cr 33.,North Elba,44.314827,-74.105152,Essex,031,Mckenzie Brook,04150406,,,A(T),5,1003-0075,C- 15-P 86/P 90-57 thru 64 (select),,,,471.3543,,,,
,10-MULB-0.2,10,MULB,0.2,2858,,01,,40 m above rt 9n/22 bridge.,Moriah,44.101180,-73.448460,Essex,031,Mullen Brook,04150408,,,C(T),5,1001-0022,C- 57 thru 95 (selected),,,,32.21358,,,,
,10-NBAY-1.3,10,NBAY,1.3,614,,01,,at rt. 9n bridge.,Bolton,43.626950,-73.607770,Warren,113,Northwest Bay Brook,04150408,,,AA-S,5,1006-0023,C-101-P367-65,,,,98.76366,,,,
,10-NBAY-6.5,10,NBAY,6.5,,,,,wardsboro rd.,Hague,43.692000,-73.592000,Warren,113,Northwest Bay Brook,04150408,04150408003542,,AA-S,5,1006-0023,C-101-P367-65,,,,180.0506,,,,
,10-NICO-1.0,10,NICO,1.0,,,,,just upstream of alstead hill lane.,Keene,44.269447,-73.835122,Essex,031,Nichols Brook,04150404,04150404000528,,AA(T),5,1004-0071,C- 25-27,,,,456.7832,,,,
,10-NMOW_T1-1.7,10,NMOW_T1,1.7,,,,,downstream of sr 73. control stream 4; ds.,North Elba,44.236531,-73.913160,Essex,031,Unnamed Tributary To North Meadow Brook,04150404,04150404000739,,C(T),5,1004-0056,C- 25-26,,,,615.8121,,,,
,10-NMOW_T1-1.8,10,NMOW_T1,1.8,,,,,upstream of sr 73. control stream 4; us.,North Elba,44.237192,-73.912338,Essex,031,Unnamed Tributary To North Meadow Brook,04150404,04150404000739,,C(T),5,1004-0056,C- 25-26,,,,616.515,,,,
,10-NSAR-2.1,10,NSAR,2.1,826,SARA 03 (pre-2014),03,,"1 mile above rt. 3 bridge; off amell rd.


in '98 moved to cold brook rd. due to fencing.",Saranac,44.592300,-73.875400,Clinton,019,North Branch Saranac River,04150406,,,C(T),5,1003-0038,C- 15-22,,,,341.3552,,,,
,10-NSAR-9.0,10,NSAR,9.0,40969957,NSAR-02 (pre-2013),02,,just off gold smith rd.,Franklin,44.574847,-73.986187,Franklin,033,North Branch Saranac River,04150406,,,C(T),5,1003-0038,C- 15-22,,,,388.7449,,,,
,10-NSAR-21.2,10,NSAR,21.2,40969956,NSAR-01 (pre-2014),01,,north branch (old military) rd.,Franklin,44.511500,-74.148270,Franklin,033,North Branch Saranac River,04150406,,,,5,1003-0041,C- 15-22,,,,513.3667,,,,
,10-NSAR_T31-2.0,10,NSAR_T31,2.0,40969958,NSAR-T (pre-2017),T,,1.9 miles from north branch rd.,Franklin,44.532379,-74.158709,Franklin,033,Unnamed Tributary To North Branch Saranac River,04150406,,,C(T),5,1003-0041,C- 15-22,,,,566.6533,,,,
,10-NSAR_T7-0.8,10,NSAR_T7,0.8,42674441,,22,,goldsmith rd.,Franklin,44.571000,-73.974190,Franklin,033,Unnamed Tributary To North Branch Saranac River,04150406,,,C(T),5,1003-0038,C- 15-22,,,,386.651,,,,
,10-OUTL-0.1,10,OUTL,0.1,1889,,01,,10 m below river st.,North Elba,44.280560,-73.995560,Essex,031,Outlet Brook,04150404,,,B(T),5,1004-0028,C- 25-26-35,,,,529.6313,,,,
,10-PALM-0.1,10,PALM,0.1,712,,01,,20 m below palmer hill rd. bridge.,Black Brook,44.452780,-73.683890,Clinton,019,Palmer Brook,04150404,,,C(T),5,1004-0055,C- 25-25,,,,216.683,,,,
,10-PARB-0.7,10,PARB,0.7,1890,,01,,20 m above rte 11 bridge.,Mooers,44.923060,-73.693610,Clinton,019,Park Brook,04150408,,,C(T),5,1002-0013,C-  3-25,,,,161.5756,,,,
,10-PHEP-0.2,10,PHEP,0.2,1891,,01,,20 m above beede rd. off sr 73.,Keene,44.199720,-73.779440,Essex,031,Phelps Brook,04150404,,,AA(T),5,1004-0071,C- 25-27,,,,316.4725,,,,
,10-PIKE-0.9,10,PIKE,0.9,1892,,01,,40 m above cr 7.,Dresden,43.558900,-73.471490,Washington,115,Pike Brook,04150408,,,C(T),5,1005-0028,C-127,,,,146.2531,,,,
,10-PTNY-17.8,10,PTNY,17.8,739,,01,10051312,150 m above rt. 22a bridge.,Hampton,43.566670,-73.261950,Washington,115,Poultney River,04150401,,,C(T),5,1005-0054,C-138,,,,101.2466,,,,
,10-PUTM-3.1,10,PUTM,3.1,740,,01,,50 m below rt. 2 bridge.,Crown Point,43.950560,-73.457780,Essex,031,Putnam Creek,04150408,,,C(T),5,1005-0011,C- 96,,,,49.72343,,,,
,10-PUTM-4.5,10,PUTM,4.5,,,,,off creek rd.,Crown Point,43.941240,-73.473716,Essex,031,Putnam Creek,04150408,04150408003194,,C(T),5,1005-0011,C- 96,,,,103.6284,,,,
,10-PUTM-13.2,10,PUTM,13.2,1893,,A,10051113,bear pond rd. off cr 96.,Ticonderoga,43.874720,-73.540560,Essex,031,Putnam Creek,04150408,,,C(T),5,1005-0015,C- 96,,,,290.4876,,,,
,10-PUTM_T5-0.3,10,PUTM_T5,0.3,42674443,,24,,north rd.,Crown Point,43.935900,-73.536300,Essex,031,Unnamed Tributary To Putnam Creek,04150408,,,C(T),5,1005-0015,C- 96,,,,299.4419,,,,
,10-RAYB-3.9,10,RAYB,3.9,1894,,01,,off rte 86.,North Elba,44.293610,-74.069720,Essex,031,Ray Brook,04150406,,,C(T),5,1003-0074,C- 15-P 86-P 90-60,,,,479.55,,,,
,10-RAYB_T4-0.2,10,RAYB_T4,0.2,40969982,TRAY-01 (pre-2017),01,,sr 86.,North Elba,44.294630,-74.062830,Essex,031,Unnamed Tributary To  Ray Brook,04150406,,,C(T),5,1003-0074,C- 15-P 86-P 90-60,,,,484.75,,,,
,10-REAB-3.8,10,REAB,3.8,2845,,01,,22 fire house.,Beekmantown,44.774690,-73.492590,Clinton,019,Rea Brook,04150408,,,D,5,1001-0019,C- 14,,,,73.1736,,,,
,10-RICH-0.8,10,RICH,0.8,,,,10010001,off lake st.,Champlain,44.988890,-73.363890,Clinton,019,Richelieu River,04150409,04150409011126,,AA,5,,,,,,31.06552,,,,
,10-RICH-1.6,10,RICH,1.6,773,,01,10010001E,100 m south of us 2 bridge.,Champlain,44.999170,-73.349170,Clinton,019,Richelieu River,04150409,4150409000040,,AA,5,,,,,,28.865,,,,
,10-RICH_T1-0.5,10,RICH_T1,0.5,,,,,at bridge on sr 9b (us 11).,Champlain,45.002638,-73.367720,Clinton,019,Unnamed Tributary To Richelieu River,04150409,04150409000012,,D,5,1002-0023,C-  1 thru 2 (selected),,,,32.06214,,,,
,10-RILE-0.5,10,RILE,0.5,2853,,01,,cr 22.,Beekmantown,44.808000,-73.398990,Clinton,019,Riley Brook,04150408,,,D,5,1001-0018,C-  5 thru 13,,,,30.58046,,,,
,10-RILY-1.6,10,RILY,1.6,2829,,01,,off 9n at end of bull rock rd. past gate. across rd.,Ticonderoga,43.825000,-73.493370,Essex,031,Riley Brook,04150408,,,C(T),5,1006-0017,C-101,,,,181.3626,,,,
,10-ROCY-0.1,10,ROCY,0.1,1895,,01,,30 m above hazen rd.,Jay,44.371000,-73.716380,Essex,031,Rocky Branch Brook,04150404,,,C(T),5,1004-0073,C- 25-27- 9,,,,193.2036,,,,
,10-RORB-0.1,10,RORB,0.1,1979,,01,,greg benham prop off cr21. near sabl 2a.,North Elba,44.275550,-73.936930,Essex,031,Roaring Brook,04150404,,,C(T),5,1004-0013,C- 25-26,,,,504.8276,,,,
,10-RORE-2.3,10,RORE,2.3,40969967,,02,,end of john denton rd. (approx. 1.85 mi). past gated rd. small hike.,Elizabethtown,44.174475,-73.650140,Essex,031,Roaring Brook,04150408,,,C(T),5,1004-0081,C- 48,,,,387.4034,,,,
,10-RORE-4.7,10,RORE,4.7,2868,RORE- 01 (pre-2014),01,,hike 5 miles on giant mtn trail from rte 9n.,Elizabethtown,44.173490,-73.691460,Essex,031,Roaring Brook,04150408,,,C(T),5,1004-0081,C- 48,,,,667.4997,,,,
,10-ROUT-1.3,10,ROUT,1.3,2861,UGLN-01 (pre-2017),01,,sr 9.,Queensbury,43.349880,-73.692710,Warren,113,Rush Pond Outlet,04150401,,,AA,5,1005-0045,C-134- 4-19-19,,,,122.4321,,,,
,10-SABL-2.2,10,SABL,2.2,806,,13,10041102,100 m above rt. 9 bridge.,Peru,44.558890,-73.449170,Clinton,019,Ausable River,04150404,,,C(T),5,1004-0015,C- 25,,,,28.858,,,,
,10-SABL-7.6,10,SABL,7.6,,,,,downstream of main st. bridge in keeseville.,Chesterfield,44.504102,-73.481615,Essex,031,Ausable River,04150404,04150404000003,,C,5,1004-0020,C- 25,,,,121.8456,,,,
,10-SABL-13.1,10,SABL,13.1,2834,,12A,,otter slide.,Ausable,44.482210,-73.556390,Clinton,019,Ausable River,04150404,,,C,5,1004-0020,C- 25,,,,129.878,,,,
,10-SABL-14.6,10,SABL,14.6,,,,,bridge on lower rd.,Clintonville,44.464375,-73.575255,Clinton,019,Ausable River,04150404,04150404000004,,C,5,1004-0020,C- 25,,,,129.878,,,,
,10-SABL-14.7,10,SABL,14.7,805,,12,,10 m above bridge off lower rd.,Ausable,44.465000,-73.575000,Clinton,019,Ausable River,04150404,,,C,5,1004-0020,C- 25,,,,142.3714,,,,
,10-SABL-19.3,10,SABL,19.3,2835,,11,,rt 9n.,Black Brook,44.449320,-73.654530,Clinton,019,Ausable River,04150404,,,C,5,1004-0020,C-25,,,,158.3686,,,,
,10-SABL_E-0.4,10,SABL_E,0.4,324,ESAB-11 (pre-2017),11,,200 m below co. rt. 9r bridge.,Jay,44.437780,-73.678050,Essex,031,East Branch Ausable River,04150404,,,B(T),5,1004-0014,C- 25-27,,,,159.9022,,,,
,10-SABL_E-1.9,10,SABL_E,1.9,2837,ESAB-10 (pre-2017),10,,off rt 9.,Jay,44.418170,-73.679250,Essex,031,East Branch Ausable River,04150404,,,C(T),5,1004-0014,C- 25-27,,,,171.0004,,,,
,10-SABL_E-5.8,10,SABL_E,5.8,,,,,off john fountain rd.,Jay,44.377233,-73.714930,Essex,031,East Branch Ausable River,04150404,04150404000512,,C(T),5,1004-0014,C- 25-27,,,,180.1793,,,,
